Id,SalePrice
1452,78303362.53625439
1453,78017074.4850009
1456,115835555.78111888
1457,118258873.3591764
1460,114012011.7151628
1463,124419385.04815243
1468,106046681.68408136
1471,128675854.36205682
1474,102123530.92289378
1475,103164592.99174275
1476,101329981.30309825
1478,106016399.32178552
1482,65143416.82572405
1483,65148401.0216456
1484,65210723.11950828
1485,65103488.76281854
1496,86178132.49653077
1497,86688277.46796396
1500,62158405.79706706
1506,105364615.97507907
1507,81258210.89883697
1509,108567056.47782941
1510,92250766.52850443
1513,72850944.8388096
1517,113975649.65184586
1518,105622551.4553662
1523,98681577.89293912
1524,94458558.74618524
1526,136012742.14784408
1529,90556144.60247543
1531,102001366.39201379
1535,95612495.27865814
1536,87004558.89907587
1538,160797000.02233303
1540,128989505.7465416
1543,50202547.761158235
1545,77403886.25156598
1546,72494170.92105454
1557,65356268.47653749
1558,136134211.39937043
1559,84699572.85103425
1563,81522523.65521604
1568,104487020.28679964
1571,978480542.9718541
1578,97632568.65318848
1579,116454245.49189909
1584,117013474.81751813
1586,136219865.62047425
1604,79333073.84864497
1606,77720613.90390009
1610,117328813.70190209
1611,367413180.788533
1618,124478721.08784142
1623,103451431.18873449
1624,93164524.99276951
1628,104920054.75055657
1633,90498189.93205662
1645,107611754.39636503
1649,122568658.12316372
1652,99256557.4611592
1653,113503056.43362822
1656,112017367.92272408
1662,103324088.20146951
1668,94389370.99405159
1670,79517993.4221524
1672,90114117.00793847
1673,60622884.29164424
1674,69203909.20212588
1677,54162652.63816
1678,53157972.60017873
1679,54621872.10180672
1685,133492505.70505731
1692,155978040.2374421
1693,141196083.9968051
1696,160553162.71939403
1709,138731165.9082442
1711,130987223.60438856
1717,72850848.52010408
1718,73729320.36136292
1721,77074835.83927964
1722,83633202.29460347
1725,102161002.52838773
1726,81742630.21401998
1730,103463782.00391933
1731,119280688.10604092
1733,104397506.25720619
1737,95984718.72393252
1746,138895062.653172
1747,135538676.611544
1748,105912837.75123537
1749,120192184.26381968
1760,103460478.53561065
1761,200269017.79785773
1762,144690040.94829923
1768,231363674.11535552
1769,116172685.154674
1770,135940353.1370985
1776,102617243.13560751
1781,139945918.6256961
1785,114107008.45250323
1792,109097997.72485667
1798,106989098.32810357
1812,119582159.14583907
1814,147633579.94716015
1817,92110500.76279229
1818,100073777.22549267
1822,85190882.55827199
1823,82860580.50117005
1829,157833153.5129351
1838,70123938.67799279
1845,62249652.664957434
1851,87803551.30045748
1855,143509554.16589928
1856,141856879.6794353
1858,70676475.51844025
1865,113378283.94539846
1866,94295054.20700148
1867,116053938.13374826
1868,115031765.08734547
1876,105206452.31860879
1878,100360139.74121812
1879,113226270.78800505
1882,21861670.954903018
1883,90223771.56369445
1887,72390895.4355727
1895,109768649.60501012
1898,88575293.6256859
1904,38560722.74021217
1908,119711994.16024691
1917,91168976.79318784
1918,82073551.16539736
1920,90088146.2557666
1922,94092162.89736567
1923,114745339.83882609
1931,107649986.38171093
1935,92120300.6582248
1936,85529159.10132085
1939,88441234.14623073
1943,125647562.2020988
1944,91985446.18694691
1946,192369164.6672131
1952,62159911.97648348
1954,86161667.18393303
1958,107687208.24186689
1964,84548444.03201227
1966,91592186.80856773
1969,72604402.75497295
1977,67712296.493863
1980,95541002.12896451
1984,76754940.85390837
1985,72509869.28677945
1988,57979727.018928684
1989,86136508.85542403
1991,104093468.89631504
1992,98625310.14023922
1997,65103711.97120987
1999,106556343.42578454
2003,96222524.57556804
2005,107201710.18592796
2010,77708747.5496691
2012,76827663.91407718
2016,80060192.80902071
2017,78238167.62169592
2022,102987150.32763417
2023,126911701.35238513
2035,94583270.14130986
2036,110632760.12454876
2040,70680421.15870683
2042,109027630.29599841
2043,58923302.4746437
2055,84344192.77744937
2056,77334125.80841492
2059,86048356.4430261
2064,83737018.33175945
2066,158352349.88159403
2070,121377603.46103339
2071,85244123.43825516
2078,137064491.8998294
2080,110059687.71489443
2085,63038718.95732056
2089,91237903.67241961
2090,186889684.85409895
2092,138742383.25690293
2094,132480174.37485476
2095,121085330.10383174
2098,135139721.45999417
2099,105799280.08629811
2103,111719466.64776863
2120,122914291.96850048
2122,108173397.27104965
2123,101916703.66166814
2134,113267171.25124966
2135,106349544.99863471
2136,90820963.0272362
2143,80628189.07191214
2145,127178412.69628799
2146,112721911.3428631
2148,97998654.51760228
2155,122484811.59415846
2156,121072680.25808144
2157,65051876.71756567
2159,99544692.2172403
2161,91858861.62830731
2164,96242291.13495493
2165,92575798.49499948
2169,95394115.72406021
2171,102141199.89031571
2180,87493220.64698692
2182,347027536.3222629
2184,74393907.04866466
2185,75180957.16989298
2188,59233124.6676563
2191,108466493.96669476
2192,82595439.63794817
2196,118513396.24869017
2198,93103216.49477018
2204,87697465.80811536
2210,98128376.42326392
2213,111829232.22084978
2215,144475215.49150658
2219,126999477.85854433
2221,141940743.61121085
2224,197391229.50874868
2228,64622536.905361295
2232,92955349.0538467
2239,84868048.47273028
2246,92836431.03351003
2247,88384513.02373224
2249,83596530.79121411
2251,107450123.11549248
2254,87278419.55828863
2256,78219598.46693712
2259,173756048.87653354
2263,113300621.62194985
2266,133442472.23382033
2271,93564793.3793391
2274,255370089.61124283
2275,141860097.43455368
2280,76000426.93495074
2281,185265926.99558988
2291,48886547.81220837
2292,106719353.4161364
2295,247422230.78934723
2297,75645461.87337828
2299,210243070.19152972
2302,84396960.3280029
2303,103204388.2017559
2304,98627623.90006524
2308,128229417.33599548
2312,133241609.71967986
2314,122051837.87806563
2315,105790383.84236069
2316,113160825.25744973
2320,111308388.08929081
2321,140529747.95175526
2322,185449123.71988663
2325,92159671.2181766
2336,161273202.0686729
2340,106526919.19071591
2341,128232786.46150501
2342,170871482.2911891
2345,156550460.37929526
2346,157234461.52618718
2347,104541360.59436421
2354,118083534.41656515
2357,107118103.44127746
2359,101695775.93066192
2360,129783219.63256522
2361,88185822.23140067
2362,83753491.93246344
2366,58809965.2037227
2367,50197208.43082913
2370,52757769.93608992
2373,46729476.35268089
2376,84383415.31869456
2378,58419433.29431296
2382,144054243.44146544
2387,143976328.05900148
2392,135118970.4423587
2395,134464677.9100535
2396,134829629.0403682
2397,120573650.4981024
2399,148455738.73735866
2401,195869713.52850366
2402,119853220.7661072
2407,85111677.3875659
2411,102995484.16288932
2414,144652433.68534136
2418,128008860.45432578
2419,97027335.0150438
2424,64584929.543880835
2427,59147437.20315996
2430,77765494.7009886
2439,116026187.05838798
2441,128965341.82584076
2442,109809514.18472295
2446,298172639.7274959
2447,132911641.75409812
2452,126284602.12518379
2457,189123821.9654844
2458,117547112.00936787
2462,154172279.74874562
2465,93198730.12856653
2467,93624764.5048547
2473,114012338.93706188
2478,99580723.88453414
2479,90165105.91913009
2482,85269139.88148795
2485,84403564.73651116
2488,95870745.28277004
2494,115927685.87374677
2500,154044863.0481423
2509,55669346.58962541
2512,69484690.89324981
2514,63776667.50737445
2515,95267276.71678914
2516,91180613.51825398
2518,110539507.94785061
2519,70337396.76171033
2520,64886380.50828946
2527,114362042.24381651
2532,95110810.84886451
2538,98389065.2918956
2539,99469530.34596309
2543,90311809.54735516
2551,107554414.8023209
2554,93249735.11552483
2555,69535060.39307472
2557,66231124.17115822
2561,101587455.36321528
2563,102096439.86008649
2564,101924531.3966161
2570,94941255.73091702
2571,223073029.17497477
2576,114693439.04125758
2582,82688560.56656006
2584,109666418.48454908
2587,83594840.03116332
2589,112731241.7116737
2591,175469275.9207564
2597,67860331.60190083
2602,89262293.66221237
2605,125487114.6258523
2610,108466063.38644919
2611,99928926.18438609
2614,79685776.16005102
2616,118331685.33350746
2617,108119296.4818072
2620,117602250.26814008
2623,75753378.51840611
2631,89319062.67572685
2638,105910118.49450235
2639,81685914.37000716
2645,97358514.6696727
2647,66537480.69035152
2648,99282316.88721655
2650,63842912.3192418
2652,75017069.1104566
2656,75696364.34554797
2658,104860776.40266933
2661,92863291.1284326
2665,90047909.8437868
2673,116886263.47850195
2678,75863134.98252404
2679,71296561.83259028
2680,67242934.4500167
2685,74742003.81097935
2695,83947045.58657387
2698,80205894.40756686
2700,120048149.32676473
2706,111339353.1326697
2708,90640824.1499279
2709,108975893.8907378
2711,94809058.56253426
2718,112823866.14685899
2719,107370461.30738525
2721,127234944.50008324
2725,131733001.7441593
2726,174601273.2758738
2732,83484008.11835882
2733,101204397.10030083
2739,120119007.24217214
2747,114653467.57084674
2751,117262631.1361948
2754,83596586.5126047
2755,116319503.45860125
2756,100210727.88960469
2758,139614057.24386233
2763,102347029.50189413
2764,114170646.2933418
2765,261291451.0723918
2766,163911955.52926928
2768,118653738.38335544
2781,128338948.4603799
2784,105855532.82724258
2785,96345567.74196759
2786,91313961.52596995
2796,105196103.39695634
2797,124580036.70014684
2801,117463890.42807272
2805,142485014.3523016
2806,102004609.42502388
2812,115865760.0436681
2817,92459930.76359043
2822,137104349.89025292
2825,123138475.6396554
2828,62640905.313498996
2831,64713434.61542591
2843,92355723.1966166
2845,105078891.66162682
2847,96962834.36011505
2855,94607153.11613709
2856,106040728.9044724
2859,168489209.38899204
2865,155402615.47465652
2867,129874780.4102155
2869,132559051.1822343
2870,153124281.45334983
2874,84099264.24795769
2876,70426472.71181199
2889,103594680.03134678
2892,217594369.5826959
2895,148784655.6927127
2898,134027042.58228056
2901,142403846.7290955
2902,132897727.62778364
2908,137385197.19529366
2909,55688649.79909478
2916,121149640.37788048
2917,41963898.34438221
2919,46071945.4198205
2921,50192973.422191344
2922,129689591.8134261
2925,162385570.5758668
2928,93402130.15627924
